"SUMLEV","REGION","DIVISION","STATE","COUNTY","STNAME","CTYNAME","CENSUS2010POP","ESTIMATESBASE2010","POPESTIMATE2010","POPESTIMATE2011","POPESTIMATE2012","POPESTIMATE2013","POPESTIMATE2014","POPESTIMATE2015","POPESTIMATE2016"
50.00,3.00,6.00,21.00,47.00,"Kentucky","Christian County",73955.00,73939.00,74155.00,73573.00,75638.00,74246.00,73962.00,73484.00,72351.00
50.00,3.00,6.00,21.00,49.00,"Kentucky","Clark County",35613.00,35609.00,35609.00,35466.00,35752.00,35595.00,35681.00,35684.00,35819.00
50.00,3.00,6.00,21.00,51.00,"Kentucky","Clay County",21730.00,21730.00,21685.00,21616.00,21565.00,21259.00,21162.00,21047.00,20766.00
50.00,3.00,6.00,21.00,53.00,"Kentucky","Clinton County",10272.00,10267.00,10267.00,10149.00,10243.00,10151.00,10156.00,10135.00,10177.00
50.00,3.00,6.00,21.00,55.00,"Kentucky","Crittenden County",9315.00,9315.00,9315.00,9285.00,9259.00,9208.00,9202.00,9198.00,9188.00
50.00,3.00,6.00,21.00,57.00,"Kentucky","Cumberland County",6856.00,6856.00,6859.00,6869.00,6861.00,6803.00,6741.00,6756.00,6738.00
50.00,3.00,6.00,21.00,59.00,"Kentucky","Daviess County",96656.00,96658.00,96718.00,97237.00,97886.00,98311.00,98416.00,99333.00,99674.00
50.00,3.00,6.00,21.00,61.00,"Kentucky","Edmonson County",12161.00,12161.00,12194.00,12267.00,12141.00,12092.00,12043.00,12040.00,12114.00
50.00,3.00,6.00,21.00,63.00,"Kentucky","Elliott County",7852.00,7852.00,7882.00,7915.00,7761.00,7669.00,7638.00,7650.00,7588.00
50.00,3.00,6.00,21.00,65.00,"Kentucky","Estill County",14672.00,14672.00,14695.00,14635.00,14488.00,14456.00,14420.00,14361.00,14307.00
50.00,3.00,6.00,21.00,67.00,"Kentucky","Fayette County",295803.00,295805.00,296717.00,301272.00,305201.00,308501.00,310725.00,314767.00,318449.00
50.00,3.00,6.00,21.00,69.00,"Kentucky","Fleming County",14348.00,14355.00,14401.00,14495.00,14547.00,14551.00,14498.00,14613.00,14507.00
50.00,3.00,6.00,21.00,71.00,"Kentucky","Floyd County",39451.00,39451.00,39933.00,39813.00,39232.00,38558.00,38139.00,37679.00,37110.00
50.00,3.00,6.00,21.00,73.00,"Kentucky","Franklin County",49285.00,49283.00,49306.00,49379.00,49514.00,49600.00,49963.00,50273.00,50560.00
50.00,3.00,6.00,21.00,75.00,"Kentucky","Fulton County",6813.00,6813.00,6814.00,6726.00,6536.00,6377.00,6265.00,6259.00,6179.00
50.00,3.00,6.00,21.00,77.00,"Kentucky","Gallatin County",8589.00,8589.00,8611.00,8580.00,8491.00,8489.00,8564.00,8562.00,8609.00
50.00,3.00,6.00,21.00,79.00,"Kentucky","Garrard County",16912.00,16912.00,16945.00,16835.00,16953.00,16927.00,16906.00,17175.00,17292.00
50.00,3.00,6.00,21.00,81.00,"Kentucky","Grant County",24662.00,24662.00,24680.00,24710.00,24489.00,24541.00,24831.00,24740.00,24923.00
50.00,3.00,6.00,21.00,83.00,"Kentucky","Graves County",37121.00,37121.00,37223.00,37542.00,37535.00,37352.00,37577.00,37251.00,37182.00
50.00,3.00,6.00,21.00,85.00,"Kentucky","Grayson County",25746.00,25746.00,25800.00,25789.00,25864.00,26024.00,26155.00,26233.00,26184.00
50.00,3.00,6.00,21.00,87.00,"Kentucky","Green County",11258.00,11260.00,11238.00,11221.00,11317.00,11173.00,11043.00,11022.00,11060.00
50.00,3.00,6.00,21.00,89.00,"Kentucky","Greenup County",36910.00,36914.00,36897.00,36805.00,36647.00,36423.00,36282.00,36031.00,35893.00
50.00,3.00,6.00,21.00,91.00,"Kentucky","Hancock County",8565.00,8565.00,8551.00,8609.00,8666.00,8672.00,8722.00,8710.00,8810.00
50.00,3.00,6.00,21.00,93.00,"Kentucky","Hardin County",105543.00,105537.00,107020.00,107498.00,107173.00,108282.00,108610.00,106486.00,107316.00
50.00,3.00,6.00,21.00,95.00,"Kentucky","Harlan County",29278.00,29278.00,29225.00,29172.00,28715.00,28562.00,28098.00,27613.00,27168.00
50.00,3.00,6.00,21.00,97.00,"Kentucky","Harrison County",18846.00,18849.00,18815.00,18684.00,18602.00,18548.00,18635.00,18712.00,18646.00
50.00,3.00,6.00,21.00,99.00,"Kentucky","Hart County",18199.00,18199.00,18195.00,18318.00,18409.00,18474.00,18550.00,18489.00,18627.00
50.00,3.00,6.00,21.00,101.00,"Kentucky","Henderson County",46250.00,46250.00,46252.00,46367.00,46445.00,46339.00,46387.00,46388.00,46253.00
50.00,3.00,6.00,21.00,103.00,"Kentucky","Henry County",15416.00,15414.00,15380.00,15365.00,15325.00,15413.00,15538.00,15544.00,15818.00
50.00,3.00,6.00,21.00,105.00,"Kentucky","Hickman County",4902.00,4902.00,4868.00,4813.00,4751.00,4726.00,4710.00,4642.00,4627.00
50.00,3.00,6.00,21.00,107.00,"Kentucky","Hopkins County",46920.00,46920.00,46862.00,46879.00,46707.00,46560.00,46341.00,46281.00,45904.00
50.00,3.00,6.00,21.00,109.00,"Kentucky","Jackson County",13494.00,13494.00,13497.00,13409.00,13315.00,13416.00,13340.00,13346.00,13368.00
50.00,3.00,6.00,21.00,111.00,"Kentucky","Jefferson County",741096.00,741106.00,742277.00,746240.00,751342.00,757715.00,760703.00,763509.00,765352.00
50.00,3.00,6.00,21.00,113.00,"Kentucky","Jessamine County",48586.00,48584.00,48712.00,48969.00,49550.00,50222.00,51008.00,51936.00,52357.00
50.00,3.00,6.00,21.00,115.00,"Kentucky","Johnson County",23356.00,23358.00,23397.00,23448.00,23441.00,23486.00,23283.00,23212.00,22978.00
50.00,3.00,6.00,21.00,117.00,"Kentucky","Kenton County",159720.00,159713.00,159999.00,160401.00,161297.00,162918.00,163463.00,164342.00,164945.00
50.00,3.00,6.00,21.00,119.00,"Kentucky","Knott County",16346.00,16346.00,16330.00,16293.00,16124.00,16097.00,15955.00,15700.00,15544.00
50.00,3.00,6.00,21.00,121.00,"Kentucky","Knox County",31883.00,31883.00,31860.00,32086.00,31741.00,31867.00,31735.00,31668.00,31687.00
50.00,3.00,6.00,21.00,123.00,"Kentucky","Larue County",14193.00,14193.00,14192.00,14203.00,14093.00,14081.00,14171.00,14193.00,14096.00
50.00,3.00,6.00,21.00,125.00,"Kentucky","Laurel County",58849.00,58849.00,58990.00,59368.00,59603.00,59747.00,60048.00,60101.00,60250.00
50.00,3.00,6.00,21.00,127.00,"Kentucky","Lawrence County",15860.00,15858.00,15882.00,15908.00,15846.00,15869.00,15880.00,15893.00,15863.00
50.00,3.00,6.00,21.00,129.00,"Kentucky","Lee County",7887.00,7889.00,7707.00,7691.00,7551.00,6838.00,6774.00,6737.00,6580.00
50.00,3.00,6.00,21.00,131.00,"Kentucky","Leslie County",11310.00,11310.00,11286.00,11281.00,11170.00,11036.00,10892.00,10707.00,10538.00
50.00,3.00,6.00,21.00,133.00,"Kentucky","Letcher County",24519.00,24519.00,24550.00,24432.00,24039.00,23588.00,23417.00,23091.00,22773.00
50.00,3.00,6.00,21.00,135.00,"Kentucky","Lewis County",13870.00,13872.00,13832.00,13806.00,13754.00,13698.00,13760.00,13576.00,13442.00
50.00,3.00,6.00,21.00,137.00,"Kentucky","Lincoln County",24742.00,24754.00,24751.00,24721.00,24431.00,24463.00,24464.00,24388.00,24372.00
50.00,3.00,6.00,21.00,139.00,"Kentucky","Livingston County",9519.00,9519.00,9536.00,9501.00,9448.00,9362.00,9361.00,9324.00,9269.00
50.00,3.00,6.00,21.00,141.00,"Kentucky","Logan County",26835.00,26835.00,26845.00,26814.00,26682.00,26958.00,26815.00,26739.00,26593.00
50.00,3.00,6.00,21.00,143.00,"Kentucky","Lyon County",8314.00,8319.00,8315.00,8425.00,8440.00,8448.00,8379.00,8289.00,8069.00
50.00,3.00,6.00,21.00,151.00,"Kentucky","Madison County",82916.00,82916.00,83485.00,84842.00,85517.00,86062.00,87218.00,88276.00,89547.00
50.00,3.00,6.00,21.00,153.00,"Kentucky","Magoffin County",13333.00,13333.00,13304.00,13213.00,13050.00,12935.00,12970.00,12794.00,12684.00
50.00,3.00,6.00,21.00,155.00,"Kentucky","Marion County",19820.00,19820.00,19816.00,20037.00,19974.00,19940.00,19101.00,19263.00,19205.00
50.00,3.00,6.00,21.00,157.00,"Kentucky","Marshall County",31448.00,31448.00,31470.00,31284.00,31289.00,31228.00,31072.00,31109.00,31365.00
50.00,3.00,6.00,21.00,159.00,"Kentucky","Martin County",12929.00,12929.00,12895.00,12886.00,12788.00,12695.00,12554.00,12352.00,12002.00
50.00,3.00,6.00,21.00,161.00,"Kentucky","Mason County",17490.00,17490.00,17500.00,17536.00,17458.00,17298.00,17122.00,17077.00,17190.00
50.00,3.00,6.00,21.00,145.00,"Kentucky","McCracken County",65565.00,65565.00,65532.00,65779.00,65635.00,65368.00,65324.00,64973.00,65162.00
50.00,3.00,6.00,21.00,147.00,"Kentucky","McCreary County",18306.00,18306.00,18290.00,18276.00,18058.00,17927.00,17892.00,17861.00,17511.00
50.00,3.00,6.00,21.00,149.00,"Kentucky","McLean County",9531.00,9531.00,9513.00,9528.00,9526.00,9499.00,9466.00,9496.00,9475.00
50.00,3.00,6.00,21.00,163.00,"Kentucky","Meade County",28602.00,28621.00,28733.00,29685.00,29301.00,29285.00,29189.00,27853.00,28126.00
50.00,3.00,6.00,21.00,165.00,"Kentucky","Menifee County",6306.00,6306.00,6358.00,6410.00,6323.00,6335.00,6295.00,6363.00,6408.00
50.00,3.00,6.00,21.00,167.00,"Kentucky","Mercer County",21331.00,21335.00,21348.00,21284.00,21373.00,21328.00,21431.00,21448.00,21477.00
50.00,3.00,6.00,21.00,169.00,"Kentucky","Metcalfe County",10099.00,10099.00,10120.00,10079.00,9999.00,9970.00,10009.00,9920.00,10018.00
50.00,3.00,6.00,21.00,171.00,"Kentucky","Monroe County",10963.00,10963.00,10965.00,10910.00,10844.00,10701.00,10672.00,10653.00,10588.00
50.00,3.00,6.00,21.00,173.00,"Kentucky","Montgomery County",26499.00,26507.00,26557.00,26761.00,26894.00,27266.00,27391.00,27631.00,27771.00
50.00,3.00,6.00,21.00,175.00,"Kentucky","Morgan County",13923.00,13923.00,13746.00,13723.00,13531.00,13390.00,13382.00,13292.00,13298.00
50.00,3.00,6.00,21.00,177.00,"Kentucky","Muhlenberg County",31499.00,31499.00,31639.00,31522.00,31377.00,31273.00,31254.00,31146.00,31028.00
50.00,3.00,6.00,21.00,179.00,"Kentucky","Nelson County",43437.00,43437.00,43611.00,44022.00,44376.00,44501.00,44820.00,45117.00,45559.00
50.00,3.00,6.00,21.00,181.00,"Kentucky","Nicholas County",7135.00,7128.00,7123.00,7096.00,7027.00,7034.00,7075.00,7088.00,7084.00
50.00,3.00,6.00,21.00,183.00,"Kentucky","Ohio County",23842.00,23842.00,23847.00,24004.00,24056.00,24047.00,24064.00,24216.00,24378.00
50.00,3.00,6.00,21.00,185.00,"Kentucky","Oldham County",60316.00,60329.00,60425.00,60756.00,62104.00,63059.00,64029.00,64626.00,65560.00
50.00,3.00,6.00,21.00,187.00,"Kentucky","Owen County",10841.00,10835.00,10841.00,10817.00,10754.00,10621.00,10638.00,10710.00,10642.00
50.00,3.00,6.00,21.00,189.00,"Kentucky","Owsley County",4755.00,4755.00,4768.00,4823.00,4691.00,4603.00,4505.00,4470.00,4491.00
50.00,3.00,6.00,21.00,191.00,"Kentucky","Pendleton County",14877.00,14876.00,14902.00,14649.00,14523.00,14539.00,14460.00,14463.00,14560.00
50.00,3.00,6.00,21.00,193.00,"Kentucky","Perry County",28712.00,28712.00,28694.00,28740.00,28376.00,28111.00,27713.00,27546.00,27343.00
50.00,3.00,6.00,21.00,195.00,"Kentucky","Pike County",65024.00,65024.00,65083.00,64950.00,64645.00,63917.00,63033.00,61804.00,60555.00
50.00,3.00,6.00,21.00,197.00,"Kentucky","Powell County",12613.00,12613.00,12645.00,12628.00,12483.00,12490.00,12382.00,12271.00,12308.00
50.00,3.00,6.00,21.00,199.00,"Kentucky","Pulaski County",63063.00,63063.00,63202.00,63435.00,63508.00,63734.00,63837.00,63827.00,63956.00
50.00,3.00,6.00,21.00,201.00,"Kentucky","Robertson County",2282.00,2282.00,2273.00,2290.00,2220.00,2221.00,2199.00,2158.00,2155.00
50.00,3.00,6.00,21.00,203.00,"Kentucky","Rockcastle County",17056.00,17056.00,17068.00,17116.00,17084.00,16751.00,16832.00,16950.00,16850.00
50.00,3.00,6.00,21.00,205.00,"Kentucky","Rowan County",23333.00,23333.00,23387.00,23593.00,23873.00,24253.00,24264.00,24667.00,24451.00
50.00,3.00,6.00,21.00,207.00,"Kentucky","Russell County",17565.00,17568.00,17558.00,17676.00,17566.00,17725.00,17770.00,17636.00,17722.00
50.00,3.00,6.00,21.00,209.00,"Kentucky","Scott County",47173.00,47183.00,47457.00,48060.00,49066.00,50067.00,51308.00,52327.00,53972.00
50.00,3.00,6.00,21.00,211.00,"Kentucky","Shelby County",42074.00,42056.00,42259.00,42917.00,43651.00,44290.00,44894.00,45591.00,46408.00
50.00,3.00,6.00,21.00,213.00,"Kentucky","Simpson County",17327.00,17327.00,17352.00,17326.00,17592.00,17760.00,17855.00,17990.00,18083.00
50.00,3.00,6.00,21.00,215.00,"Kentucky","Spencer County",17061.00,17058.00,17108.00,17356.00,17426.00,17576.00,17736.00,17979.00,18274.00
50.00,3.00,6.00,21.00,217.00,"Kentucky","Taylor County",24512.00,24512.00,24689.00,24997.00,25077.00,25156.00,25378.00,25567.00,25397.00
50.00,3.00,6.00,21.00,219.00,"Kentucky","Todd County",12460.00,12460.00,12427.00,12433.00,12639.00,12486.00,12466.00,12437.00,12295.00
50.00,3.00,6.00,21.00,221.00,"Kentucky","Trigg County",14339.00,14334.00,14345.00,14215.00,14409.00,14308.00,14142.00,14210.00,14264.00
50.00,3.00,6.00,21.00,223.00,"Kentucky","Trimble County",8809.00,8809.00,8803.00,8812.00,8830.00,8808.00,8732.00,8763.00,8620.00
50.00,3.00,6.00,21.00,225.00,"Kentucky","Union County",15007.00,15007.00,15287.00,15277.00,15114.00,15111.00,15168.00,15053.00,14880.00
50.00,3.00,6.00,21.00,227.00,"Kentucky","Warren County",113792.00,113781.00,114209.00,115558.00,117040.00,118948.00,120651.00,123159.00,125532.00
50.00,3.00,6.00,21.00,229.00,"Kentucky","Washington County",11717.00,11717.00,11743.00,11781.00,11879.00,11920.00,11994.00,12105.00,12189.00
50.00,3.00,6.00,21.00,231.00,"Kentucky","Wayne County",20813.00,20813.00,20831.00,20883.00,20789.00,20676.00,20462.00,20404.00,20453.00
50.00,3.00,6.00,21.00,233.00,"Kentucky","Webster County",13621.00,13621.00,13595.00,13543.00,13476.00,13392.00,13234.00,13239.00,13316.00
50.00,3.00,6.00,21.00,235.00,"Kentucky","Whitley County",35637.00,35637.00,35747.00,35656.00,35621.00,35751.00,35743.00,36000.00,36096.00
50.00,3.00,6.00,21.00,237.00,"Kentucky","Wolfe County",7355.00,7355.00,7352.00,7366.00,7205.00,7275.00,7237.00,7230.00,7159.00
50.00,3.00,6.00,21.00,239.00,"Kentucky","Woodford County",24939.00,24941.00,25032.00,24921.00,25072.00,25294.00,25591.00,25876.00,26124.00
50.00,3.00,7.00,22.00,1.00,"Louisiana","Acadia Parish",61773.00,61770.00,61850.00,61775.00,61884.00,62169.00,62562.00,62601.00,62645.00
50.00,3.00,7.00,22.00,3.00,"Louisiana","Allen Parish",25764.00,25764.00,25738.00,25727.00,25566.00,25597.00,25644.00,25602.00,25684.00
50.00,3.00,7.00,22.00,5.00,"Louisiana","Ascension Parish",107215.00,107194.00,107851.00,110039.00,112235.00,114557.00,117291.00,119373.00,121587.00
50.00,3.00,7.00,22.00,7.00,"Louisiana","Assumption Parish",23421.00,23421.00,23352.00,23201.00,23089.00,23207.00,23028.00,22846.00,22695.00
50.00,3.00,7.00,22.00,9.00,"Louisiana","Avoyelles Parish",42073.00,42073.00,42090.00,41830.00,41612.00,41308.00,41147.00,41077.00,41117.00
50.00,3.00,7.00,22.00,11.00,"Louisiana","Beauregard Parish",35654.00,35654.00,35848.00,36074.00,36313.00,36241.00,36216.00,36477.00,36927.00
50.00,3.00,7.00,22.00,13.00,"Louisiana","Bienville Parish",14353.00,14353.00,14329.00,14232.00,14167.00,13945.00,13771.00,13871.00,13865.00
50.00,3.00,7.00,22.00,15.00,"Louisiana","Bossier Parish",116979.00,116979.00,117628.00,120039.00,123165.00,123894.00,124894.00,125588.00,126057.00
50.00,3.00,7.00,22.00,17.00,"Louisiana","Caddo Parish",254969.00,254969.00,255694.00,257005.00,257396.00,255224.00,252747.00,251405.00,248851.00
50.00,3.00,7.00,22.00,19.00,"Louisiana","Calcasieu Parish",192768.00,192770.00,193104.00,193825.00,194563.00,195491.00,196815.00,198693.00,200601.00
50.00,3.00,7.00,22.00,21.00,"Louisiana","Caldwell Parish",10132.00,10132.00,10138.00,10095.00,10012.00,9932.00,9923.00,10032.00,10087.00
50.00,3.00,7.00,22.00,23.00,"Louisiana","Cameron Parish",6839.00,6859.00,6901.00,6690.00,6627.00,6688.00,6697.00,6802.00,6882.00
50.00,3.00,7.00,22.00,25.00,"Louisiana","Catahoula Parish",10407.00,10407.00,10374.00,10318.00,10263.00,10293.00,10172.00,10074.00,9921.00
50.00,3.00,7.00,22.00,27.00,"Louisiana","Claiborne Parish",17195.00,17195.00,17153.00,16947.00,16851.00,16653.00,16371.00,16251.00,16132.00
50.00,3.00,7.00,22.00,29.00,"Louisiana","Concordia Parish",20822.00,20822.00,20831.00,20822.00,20458.00,20450.00,20413.00,20197.00,19920.00
50.00,3.00,7.00,22.00,31.00,"Louisiana","De Soto Parish",26656.00,26656.00,26683.00,26774.00,26991.00,27026.00,27005.00,27064.00,27149.00
50.00,3.00,7.00,22.00,33.00,"Louisiana","East Baton Rouge Parish",440171.00,440178.00,440723.00,441268.00,443039.00,444527.00,445864.00,446216.00,447037.00
50.00,3.00,7.00,22.00,35.00,"Louisiana","East Carroll Parish",7759.00,7759.00,7724.00,7662.00,7573.00,7503.00,7454.00,7295.00,7271.00
50.00,3.00,7.00,22.00,37.00,"Louisiana","East Feliciana Parish",20267.00,20263.00,20170.00,20128.00,19943.00,19675.00,19806.00,19675.00,19683.00
50.00,3.00,7.00,22.00,39.00,"Louisiana","Evangeline Parish",33984.00,33984.00,33965.00,33851.00,33754.00,33814.00,33758.00,33789.00,33709.00
50.00,3.00,7.00,22.00,41.00,"Louisiana","Franklin Parish",20767.00,20767.00,20820.00,20771.00,20605.00,20522.00,20460.00,20403.00,20330.00
50.00,3.00,7.00,22.00,43.00,"Louisiana","Grant Parish",22309.00,22309.00,22345.00,22379.00,22404.00,22346.00,22400.00,22346.00,22365.00
50.00,3.00,7.00,22.00,45.00,"Louisiana","Iberia Parish",73240.00,73240.00,73252.00,73542.00,73890.00,73988.00,73889.00,73953.00,73273.00
50.00,3.00,7.00,22.00,47.00,"Louisiana","Iberville Parish",33387.00,33407.00,33363.00,33343.00,33319.00,33332.00,33090.00,33136.00,32920.00
50.00,3.00,7.00,22.00,49.00,"Louisiana","Jackson Parish",16274.00,16274.00,16293.00,16344.00,16237.00,16114.00,15968.00,15866.00,15808.00
50.00,3.00,7.00,22.00,53.00,"Louisiana","Jefferson Davis Parish",31594.00,31594.00,31628.00,31578.00,31441.00,31283.00,31424.00,31434.00,31413.00
50.00,3.00,7.00,22.00,51.00,"Louisiana","Jefferson Parish",432552.00,432552.00,432755.00,433983.00,434312.00,434770.00,434858.00,435555.00,436523.00
50.00,3.00,7.00,22.00,55.00,"Louisiana","Lafayette Parish",221578.00,221594.00,222178.00,224297.00,227083.00,231247.00,235656.00,239429.00,241398.00
50.00,3.00,7.00,22.00,57.00,"Louisiana","Lafourche Parish",96318.00,96596.00,96686.00,96988.00,97074.00,97148.00,97750.00,98162.00,98305.00
50.00,3.00,7.00,22.00,59.00,"Louisiana","LaSalle Parish",14890.00,14890.00,14916.00,14948.00,14877.00,14826.00,14874.00,15004.00,15052.00
50.00,3.00,7.00,22.00,61.00,"Louisiana","Lincoln Parish",46735.00,46735.00,46864.00,47062.00,47123.00,47404.00,47409.00,47719.00,47745.00
50.00,3.00,7.00,22.00,63.00,"Louisiana","Livingston Parish",128026.00,128040.00,128707.00,130221.00,131940.00,134175.00,135695.00,137675.00,140138.00
50.00,3.00,7.00,22.00,65.00,"Louisiana","Madison Parish",12093.00,12099.00,12100.00,11972.00,12206.00,11899.00,11805.00,11575.00,11528.00
50.00,3.00,7.00,22.00,67.00,"Louisiana","Morehouse Parish",27979.00,27979.00,27896.00,27502.00,27454.00,27012.00,26732.00,26428.00,26071.00
50.00,3.00,7.00,22.00,69.00,"Louisiana","Natchitoches Parish",39566.00,39566.00,39525.00,39538.00,39491.00,39225.00,39275.00,39137.00,39162.00
50.00,3.00,7.00,22.00,71.00,"Louisiana","Orleans Parish",343829.00,343829.00,347903.00,360840.00,370138.00,378886.00,384355.00,389738.00,391495.00
50.00,3.00,7.00,22.00,73.00,"Louisiana","Ouachita Parish",153720.00,153726.00,153976.00,154623.00,155342.00,156142.00,156504.00,157018.00,156983.00
50.00,3.00,7.00,22.00,75.00,"Louisiana","Plaquemines Parish",23042.00,23039.00,23123.00,23629.00,23893.00,23597.00,23397.00,23568.00,23464.00
50.00,3.00,7.00,22.00,77.00,"Louisiana","Pointe Coupee Parish",22802.00,22802.00,22757.00,22833.00,22706.00,22398.00,22320.00,22245.00,22159.00
50.00,3.00,7.00,22.00,79.00,"Louisiana","Rapides Parish",131613.00,131613.00,131791.00,132047.00,132184.00,132482.00,132461.00,132316.00,132424.00
50.00,3.00,7.00,22.00,81.00,"Louisiana","Red River Parish",9091.00,9091.00,9058.00,9050.00,9032.00,8886.00,8688.00,8629.00,8550.00
50.00,3.00,7.00,22.00,83.00,"Louisiana","Richland Parish",20725.00,20725.00,20741.00,20885.00,20912.00,20875.00,20715.00,20529.00,20430.00
50.00,3.00,7.00,22.00,85.00,"Louisiana","Sabine Parish",24233.00,24233.00,24234.00,24432.00,24310.00,24213.00,24073.00,24146.00,23977.00
50.00,3.00,7.00,22.00,87.00,"Louisiana","St. Bernard Parish",35897.00,35897.00,36813.00,39504.00,41519.00,43409.00,44455.00,45384.00,45688.00
50.00,3.00,7.00,22.00,89.00,"Louisiana","St. Charles Parish",52780.00,52887.00,52844.00,52424.00,52484.00,52650.00,52779.00,52702.00,52923.00
50.00,3.00,7.00,22.00,91.00,"Louisiana","St. Helena Parish",11203.00,11203.00,11168.00,11013.00,11036.00,10843.00,10612.00,10569.00,10512.00
50.00,3.00,7.00,22.00,93.00,"Louisiana","St. James Parish",22102.00,22102.00,22006.00,21818.00,21665.00,21610.00,21554.00,21517.00,21557.00
50.00,3.00,7.00,22.00,95.00,"Louisiana","St. John the Baptist Parish",45924.00,45817.00,45624.00,45056.00,44760.00,43615.00,43797.00,43639.00,43631.00
50.00,3.00,7.00,22.00,97.00,"Louisiana","St. Landry Parish",83384.00,83387.00,83495.00,83422.00,83490.00,83510.00,83823.00,83790.00,83883.00
50.00,3.00,7.00,22.00,99.00,"Louisiana","St. Martin Parish",52160.00,52162.00,52261.00,52850.00,52729.00,52948.00,53321.00,53921.00,54007.00
50.00,3.00,7.00,22.00,101.00,"Louisiana","St. Mary Parish",54650.00,54650.00,54542.00,54149.00,53554.00,53531.00,53234.00,52854.00,52093.00
50.00,3.00,7.00,22.00,103.00,"Louisiana","St. Tammany Parish",233740.00,233737.00,234568.00,236832.00,239323.00,242427.00,246026.00,249968.00,253602.00
50.00,3.00,7.00,22.00,105.00,"Louisiana","Tangipahoa Parish",121097.00,121101.00,121492.00,122629.00,123655.00,125430.00,127024.00,128756.00,130710.00
50.00,3.00,7.00,22.00,107.00,"Louisiana","Tensas Parish",5252.00,5252.00,5224.00,5084.00,4965.00,4881.00,4797.00,4726.00,4597.00
50.00,3.00,7.00,22.00,109.00,"Louisiana","Terrebonne Parish",111860.00,111580.00,111538.00,111667.00,111804.00,112803.00,113645.00,114025.00,113220.00
50.00,3.00,7.00,22.00,111.00,"Louisiana","Union Parish",22721.00,22779.00,22825.00,22753.00,22506.00,22386.00,22478.00,22445.00,22487.00
50.00,3.00,7.00,22.00,113.00,"Louisiana","Vermilion Parish",57999.00,57981.00,58074.00,58221.00,58637.00,59282.00,59537.00,59961.00,60205.00
50.00,3.00,7.00,22.00,115.00,"Louisiana","Vernon Parish",52334.00,52334.00,52743.00,52308.00,54179.00,52889.00,52161.00,50706.00,50569.00
50.00,3.00,7.00,22.00,117.00,"Louisiana","Washington Parish",47168.00,47171.00,47098.00,47130.00,46641.00,46319.00,46242.00,46322.00,46310.00
